Day,Month,Year,site_name,genus_species,PA,Zone,Observer
24,june,2024,Castle Peak,Incisalia eryphon,1,3Ridge,CH
24,june,2024,Castle Peak,Colias eurytheme,1,3Ridge,CH
24,june,2024,Castle Peak,Nymphalis californica,2,4BasinDescent,CH
24,june,2024,Castle Peak,Anthocharis stella,2,4BasinDescent,CH
24,june,2024,Castle Peak,Glaucopsyche lygdamus,2,4BasinDescent,CH
24,june,2024,Castle Peak,Callophrys sheridanii lemberti,3,4BasinDescent,CH
24,june,2024,Castle Peak,Euphilotes battoides,1,4BasinDescent,CH
24,june,2024,Castle Peak,Phyciodes mylitta,1,4BasinDescent,CH
24,june,2024,Castle Peak,Pyrgus communis,1,4BasinDescent,CH
24,june,2024,Castle Peak,Colias eurytheme,1,5HighForest,CH
24,june,2024,Castle Peak,Anthocharis stella,2,5HighForest,CH
24,june,2024,Castle Peak,Phyciodes mylitta,1,5HighForest,CH
24,june,2024,Castle Peak,Celastrina ladon echo,1,5HighForest,CH
24,june,2024,Castle Peak,Pyrgus communis,1,5HighForest,CH
24,june,2024,Lang Crossing,Papilio rutulus,3,1Meadow,CD
24,june,2024,Lang Crossing,Papilio eurymedon,3,1Meadow,CD
24,june,2024,Lang Crossing,Speyeria hydaspe,1,1Meadow,CD
24,june,2024,Lang Crossing,Parnassius clodius,3,1Meadow,CD
24,june,2024,Lang Crossing,Lycaena editha,3,1Meadow,CD
24,june,2024,Lang Crossing,Phyciodes mylitta,3,1Meadow,CD
24,june,2024,Lang Crossing,Colias eurytheme,3,1Meadow,CD
24,june,2024,Lang Crossing,Plebejus acmon,2,1Meadow,CD
24,june,2024,Lang Crossing,Phyciodes campestris montana,1,1Meadow,CD
24,june,2024,Lang Crossing,Celastrina ladon echo,1,1Meadow,CD
24,june,2024,Lang Crossing,Erynnis propertius,1,1Meadow,CD
24,june,2024,Lang Crossing,Lycaena editha,3,2Forest,CD
24,june,2024,Lang Crossing,Junonia coenia,2,2Forest,CD
24,june,2024,Lang Crossing,Limenitis lorquini,3,2Forest,CD
24,june,2024,Lang Crossing,Erynnis persius,1,2Forest,CD
24,june,2024,Lang Crossing,Parnassius clodius,3,2Forest,CD
24,june,2024,Lang Crossing,Incisalia augustinus iroides,1,2Forest,CD
24,june,2024,Lang Crossing,Satyrium californica,1,2Forest,CD
24,june,2024,Lang Crossing,Plebejus acmon,3,2Forest,CD
24,june,2024,Lang Crossing,Colias eurytheme,1,2Forest,CD
24,june,2024,Lang Crossing,Ochlodes agricola,1,2Forest,CD
24,june,2024,Lang Crossing,Polygonia zephyrus,1,2Forest,CD
24,june,2024,Lang Crossing,Papilio eurymedon,2,2Forest,CD
24,june,2024,Lang Crossing,Papilio rutulus,3,2Forest,CD
24,june,2024,Lang Crossing,Speyeria hydaspe,1,2Forest,CD
26,june,2024,Donner Pass,Chlosyne hoffmanni,3,1Tracks,CD_CH
26,june,2024,Donner Pass,Pyrgus communis,3,1Tracks,CD_CH
26,june,2024,Donner Pass,Phyciodes campestris montana,3,1Tracks,CD_CH
26,june,2024,Donner Pass,Lycaena editha,1,1Tracks,CD_CH
26,june,2024,Donner Pass,Plebejus saepiolus,2,1Tracks,CD_CH
26,june,2024,Donner Pass,Papilio rutulus,3,1Tracks,CD_CH
26,june,2024,Donner Pass,Nymphalis antiopa,3,1Tracks,CD_CH
26,june,2024,Donner Pass,Boloria epithore,3,1Tracks,CD_CH
26,june,2024,Donner Pass,Papilio eurymedon,2,1Tracks,CD_CH
26,june,2024,Donner Pass,Colias eurytheme,3,1Tracks,CD_CH
26,june,2024,Donner Pass,Phyciodes mylitta,3,1Tracks,CD_CH
26,june,2024,Donner Pass,Plebejus lupini,3,1Tracks,CD_CH
26,june,2024,Donner Pass,Lycaena nivalis,2,1Tracks,CD_CH
26,june,2024,Donner Pass,Polites sonora,1,1Tracks,CD_CH
26,june,2024,Donner Pass,Chlosyne palla,2,1Tracks,CD_CH
26,june,2024,Donner Pass,Euphilotes enoptes,3,1Tracks,CD_CH
26,june,2024,Donner Pass,Euchloe hyantis hyantis,1,1Tracks,CD_CH
26,june,2024,Donner Pass,Pieris rapae,2,1Tracks,CD_CH
26,june,2024,Donner Pass,Glaucopsyche lygdamus,1,2Meadow,CD_CH
26,june,2024,Donner Pass,Celastrina ladon echo,3,1Tracks,CD_CH
26,june,2024,Donner Pass,Limenitis lorquini,1,1Tracks,CD_CH
26,june,2024,Donner Pass,Pyrgus ruralis,1,2Meadow,CD_CH
26,june,2024,Donner Pass,Plebejus saepiolus,3,2Meadow,CD_CH
26,june,2024,Donner Pass,Junonia coenia,1,2Meadow,CD_CH
26,june,2024,Donner Pass,Phyciodes campestris montana,1,2Meadow,CD_CH
26,june,2024,Donner Pass,Hesperia colorado harpalus,1,2Meadow,CD_CH
26,june,2024,Donner Pass,Vanessa cardui,1,2Meadow,CD_CH
26,june,2024,Donner Pass,Colias eurytheme,2,2Meadow,CD_CH
26,june,2024,Donner Pass,Incisalia augustinus iroides,1,2Meadow,CD_CH
27,june,2024,Mt Rose,Chlosyne hoffmanni,3,1Forest,CD
27,june,2024,Mt Rose,Colias eurytheme,3,1Forest,CD
27,june,2024,Mt Rose,Speyeria coronis,1,1Forest,CD
27,june,2024,Mt Rose,Incisalia eryphon,1,1Forest,CD
27,june,2024,Mt Rose,Anthocharis stella,3,1Forest,CD
27,june,2024,Mt Rose,Thorybes mexicana nevada,3,1Forest,CD
27,june,2024,Mt Rose,Glaucopsyche lygdamus,3,1Forest,CD_
27,june,2024,Mt Rose,Strymon melinus,1,1Forest,CD
27,june,2024,Mt Rose,Papilio rutulus,1,1Forest,CD
27,june,2024,Mt Rose,Nymphalis milberti,1,1Forest,CD
27,june,2024,Mt Rose,Polygonia zephyrus,3,1Forest,CD
27,june,2024,Mt Rose,Plebejus icarioides,3,1Forest,CD
27,june,2024,Mt Rose,Callophrys sheridanii lemberti,2,1Forest,CD
27,june,2024,Mt Rose,Euphilotes battoides,1,1Forest,CD
27,june,2024,Mt Rose,Colias eurytheme,3,1Forest,CD
27,june,2024,Mt Rose,Everes amyntula,2,3Alpine,CD
27,june,2024,Mt Rose,Anthocharis stella,2,3Alpine,CD
27,june,2024,Mt Rose,Colias eurytheme,2,2Meadow,CD
28,june,2024,Sierra Valley,Pontia beckerii,1,2Lava,CD
28,june,2024,Sierra Valley,Pontia beckerii,3,1Road,CD
28,june,2024,Sierra Valley,Pontia occidentalis,1,1Road,CD
28,june,2024,Sierra Valley,Plebejus acmon,2,1Road,CD
28,june,2024,Sierra Valley,Pieris rapae,3,1Road,CD
28,june,2024,Sierra Valley,Coenonympha tullia ampelos,3,1Road,CD
28,june,2024,Sierra Valley,Colias eurytheme,3,1Road,CD
28,june,2024,Sierra Valley,Phyciodes mylitta,3,1Road,CD
28,june,2024,Sierra Valley,Polites sonora,2,1Road,CD
28,june,2024,Sierra Valley,Papilio rutulus,3,1Road,CD
28,june,2024,Sierra Valley,Cercyonis pegala boopis,1,1Road,CD
28,june,2024,Sierra Valley,Limenitis lorquini,1,1Road,CD
29,june,2024,Washington,Satyrium saepium,1,2Serp,MF
29,june,2024,Washington,Papilio rutulus,3,2Serp,MF
29,june,2024,Washington,Parnassius clodius,2,2Serp,MF
29,june,2024,Washington,Papilio eurymedon,2,2Serp,MF
29,june,2024,Washington,Cercyonis sthenele silvestris,1,2Serp,MF
29,june,2024,Washington,Ochlodes agricola,1,2Serp,MF
29,june,2024,Washington,Papilio rutulus,3,1Valley,MF
29,june,2024,Washington,Papilio eurymedon,3,1Valley,MF
29,june,2024,Washington,Adelpha bredowii californica,3,1Valley,MF
29,june,2024,Washington,Epargyreus clarus,3,1Valley,MF
29,june,2024,Washington,Parnassius clodius,3,1Valley,MF
29,june,2024,Washington,Erynnis propertius,3,1Valley,MF
29,june,2024,Washington,Ochlodes agricola,3,1Valley,MF
29,june,2024,Washington,Pyrgus communis,1,1Valley,MF
29,june,2024,Washington,Plebejus acmon,1,1Valley,MF
29,june,2024,Washington,Phyciodes mylitta,2,1Valley,MF
29,june,2024,Washington,Speyeria hydaspe,3,1Valley,MF
29,june,2024,Washington,Papilio multicaudatus,1,1Valley,MF
29,june,2024,Washington,Strymon melinus,1,1Valley,MF
29,june,2024,Washington,Cercyonis sthenele silvestris,1,1Valley,MF
5,july,2024,Mt Rose,Plebejus icarioides,3,1Forest,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Incisalia augustinus iroides,1,1Forest,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Colias eurytheme,3,1Forest,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Phyciodes mylitta,3,1Forest,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Satyrium fuliginosum semiluna,2,1Forest,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Anthocharis stella,3,1Forest,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Vanessa cardui,1,1Forest,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Euphilotes battoides,2,1Forest,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Polygonia zephyrus,3,1Forest,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Plebejus acmon,1,1Forest,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Speyeria egleis,3,1Forest,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Chlosyne hoffmanni,3,1Forest,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Papilio rutulus,1,1Forest,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Pontia occidentalis,2,1Forest,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Glaucopsyche lygdamus,2,1Forest,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Glaucopsyche piasus,1,1Forest,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Speyeria coronis,1,1Forest,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Plebejus shasta,3,1Forest,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Chlosyne hoffmanni,3,2Meadow,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Pontia occidentalis,1,2Meadow,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Colias eurytheme,3,2Meadow,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Plebejus icarioides,2,2Meadow,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Anthocharis stella,1,2Meadow,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Plebejus acmon,2,2Meadow,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Vanessa cardui,1,2Meadow,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Plebejus saepiolus,3,2Meadow,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Lycaeides hybrid,1,2Meadow,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Pontia protodice,1,2Meadow,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Polygonia zephyrus,1,2Meadow,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Nymphalis milberti,1,2Meadow,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Thorybes mexicana nevada,1,2Meadow,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Lycaeides hybrid,3,3Alpine,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Everes amyntula,3,3Alpine,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Thorybes mexicana nevada,3,3Alpine,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Chlosyne hoffmanni,1,3Alpine,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Papilio zelicaon,1,3Alpine,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Papilio eurymedon,1,3Alpine,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Speyeria egleis,1,3Alpine,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Euphydryas editha,1,3Alpine,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Plebejus icarioides,1,3Alpine,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Satyrium fuliginosum semiluna,1,3Alpine,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Anthocharis stella,1,3Alpine,MF_CH_AS_VP_+_7_EW
5,july,2024,Mt Rose,Plebejus saepiolus,1,3Alpine,MF_CH_AS_VP_+_7_EW
8,july,2024,Lang Crossing,Lycaena editha,3,1Meadow,CD
8,july,2024,Lang Crossing,Papilio rutulus,3,1Meadow,CD
8,july,2024,Lang Crossing,Parnassius clodius,3,1Meadow,CD
8,july,2024,Lang Crossing,Speyeria hydaspe,2,1Meadow,CD
8,july,2024,Lang Crossing,Colias eurytheme,3,1Meadow,CD
8,july,2024,Lang Crossing,Phyciodes mylitta,3,1Meadow,CD
8,july,2024,Lang Crossing,Euphilotes enoptes,1,1Meadow,CD
8,july,2024,Lang Crossing,Satyrium californica,1,1Meadow,CD
8,july,2024,Lang Crossing,Papilio eurymedon,3,1Meadow,CD
8,july,2024,Lang Crossing,Pieris rapae,1,1Meadow,CD
8,july,2024,Lang Crossing,Vanessa virginiensis,1,1Meadow,CD
8,july,2024,Lang Crossing,Mitoura gryneus nelsoni,1,1Meadow,CD
8,july,2024,Lang Crossing,Pontia protodice,1,1Meadow,CD
8,july,2024,Lang Crossing,Lycaena editha,3,2Forest,CD
8,july,2024,Lang Crossing,Pieris rapae,1,2Forest,CD
8,july,2024,Lang Crossing,Papilio rutulus,3,2Forest,CD
8,july,2024,Lang Crossing,Junonia coenia,1,2Forest,CD
8,july,2024,Lang Crossing,Satyrium californica,3,2Forest,CD
8,july,2024,Lang Crossing,Hesperia colorado harpalus,1,2Forest,CD
8,july,2024,Lang Crossing,Speyeria hydaspe,1,2Forest,CD
9,july,2024,Castle Peak,Boloria epithore,1,1LowForest,CD_CH
9,july,2024,Castle Peak,Parnassius clodius,3,1LowForest,CD_CH
9,july,2024,Castle Peak,Phyciodes campestris montana,3,1LowForest,CD_CH
9,july,2024,Castle Peak,Pyrgus communis,3,1LowForest,CD_CH
9,july,2024,Castle Peak,Papilio eurymedon,2,1LowForest,CD_CH
9,july,2024,Castle Peak,Chlosyne hoffmanni,3,1LowForest,CD_CH
9,july,2024,Castle Peak,Lycaeides idas anna,3,1LowForest,CD_CH
9,july,2024,Castle Peak,Papilio zelicaon,1,1LowForest,CD_CH
9,july,2024,Castle Peak,Polygonia zephyrus,2,1LowForest,CD_CH
9,july,2024,Castle Peak,Nymphalis antiopa,1,1LowForest,CD_CH
9,july,2024,Castle Peak,Speyeria egleis,2,1LowForest,CD_CH
9,july,2024,Castle Peak,Lycaena nivalis,1,1LowForest,CD_CH
9,july,2024,Castle Peak,Glaucopsyche lygdamus,2,1LowForest,CD_CH
9,july,2024,Castle Peak,Plebejus icarioides,1,1LowForest,CD_CH
9,july,2024,Castle Peak,Euphilotes enoptes,2,1LowForest,CD_CH
9,july,2024,Castle Peak,Vanessa virginiensis,1,1LowForest,CD_CH
9,july,2024,Castle Peak,Callophrys sheridanii lemberti,1,1LowForest,CD_CH
9,july,2024,Castle Peak,Phyciodes mylitta,1,1LowForest,CD_CH
9,july,2024,Castle Peak,Anthocharis stella,1,1LowForest,CD_CH
9,july,2024,Castle Peak,Pyrgus communis,3,2CastleAscent,CD_CH
9,july,2024,Castle Peak,Speyeria egleis,3,2CastleAscent,CD_CH
9,july,2024,Castle Peak,Papilio zelicaon,3,2CastleAscent,CD_CH
9,july,2024,Castle Peak,Parnassius clodius,3,2CastleAscent,CD_CH
9,july,2024,Castle Peak,Euphilotes battoides,3,2CastleAscent,CD_CH
9,july,2024,Castle Peak,Euphilotes enoptes,1,2CastleAscent,CD_CH
9,july,2024,Castle Peak,Papilio eurymedon,1,2CastleAscent,CD_CH
9,july,2024,Castle Peak,Plebejus icarioides,1,2CastleAscent,CD_CH
9,july,2024,Castle Peak,Chlosyne hoffmanni,1,2CastleAscent,CD_CH
9,july,2024,Castle Peak,Anthocharis stella,3,2CastleAscent,CD_CH
9,july,2024,Castle Peak,Glaucopsyche lygdamus,1,2CastleAscent,CD_CH
9,july,2024,Castle Peak,Pontia occidentalis,3,2CastleAscent,CD_CH
9,july,2024,Castle Peak,Pontia occidentalis,3,3Ridge,CD_CH
9,july,2024,Castle Peak,Plebejus shasta,3,3Ridge,CD_CH
9,july,2024,Castle Peak,Phyciodes campestris montana,3,3Ridge,CD_CH
9,july,2024,Castle Peak,Polygonia zephyrus,1,3Ridge,CD_CH
9,july,2024,Castle Peak,Chlosyne hoffmanni,1,3Ridge,CD_CH
9,july,2024,Castle Peak,Everes amyntula,1,3Ridge,CD_CH
9,july,2024,Castle Peak,Papilio eurymedon,1,3Ridge,CD_CH
9,july,2024,Castle Peak,Satyrium fuliginosum fuliginosum,3,3Ridge,CD_CH
9,july,2024,Castle Peak,Euchloe hyantis hyantis,3,3Ridge,CD_CH
9,july,2024,Castle Peak,Boloria epithore,1,3Ridge,CD_CH
9,july,2024,Castle Peak,Thorybes mexicana nevada,3,3Ridge,CD_CH
9,july,2024,Castle Peak,Euphydryas editha,2,3Ridge,CD_CH
9,july,2024,Castle Peak,Hesperia colorado harpalus,1,3Ridge,CD_CH
9,july,2024,Castle Peak,Colias eurytheme,3,3Ridge,CD_CH
9,july,2024,Castle Peak,Pontia occidentalis,3,4BasinDescent,CD_CH
9,july,2024,Castle Peak,Speyeria egleis,3,4BasinDescent,CD_CH
9,july,2024,Castle Peak,Papilio zelicaon,3,4BasinDescent,CD_CH
9,july,2024,Castle Peak,Plebejus shasta,3,4BasinDescent,CD_CH
9,july,2024,Castle Peak,Papilio eurymedon,1,4BasinDescent,CD_CH
9,july,2024,Castle Peak,Chlosyne hoffmanni,3,4BasinDescent,CD_CH
9,july,2024,Castle Peak,Plebejus acmon,1,4BasinDescent,CD_CH
9,july,2024,Castle Peak,Parnassius clodius,1,4BasinDescent,CD_CH
9,july,2024,Castle Peak,Pyrgus communis,3,4BasinDescent,CD_CH
9,july,2024,Castle Peak,Euphilotes battoides,1,4BasinDescent,CD_CH
9,july,2024,Castle Peak,Colias eurytheme,2,4BasinDescent,CD_CH
9,july,2024,Castle Peak,Plebejus icarioides,3,4BasinDescent,CD_CH
9,july,2024,Castle Peak,Pontia occidentalis,3,5HighForest,CD_CH
9,july,2024,Castle Peak,Chlosyne hoffmanni,1,5HighForest,CD_CH
9,july,2024,Castle Peak,Pyrgus communis,3,5HighForest,CD_CH
9,july,2024,Castle Peak,Boloria epithore,3,5HighForest,CD_CH
9,july,2024,Castle Peak,Speyeria egleis,1,5HighForest,CD_CH
9,july,2024,Castle Peak,Plebejus saepiolus,3,1LowForest,CD_CH
9,july,2024,Castle Peak,Danaus plexippus,1,1LowForest,CD_CH
10,july,2024,Sierra Valley,NA,NA,2Lava,MF_KM
10,july,2024,Sierra Valley,Pontia occidentalis,3,1Road,MF_KM
10,july,2024,Sierra Valley,Pieris rapae,3,1Road,MF_KM
10,july,2024,Sierra Valley,Phyciodes mylitta,3,1Road,MF_KM
10,july,2024,Sierra Valley,Colias eurytheme,3,1Road,MF_KM
10,july,2024,Sierra Valley,Plebejus acmon,1,1Road,MF_KM
10,july,2024,Sierra Valley,Lycaena helloides,1,1Road,MF_KM
10,july,2024,Sierra Valley,Pontia protodice,3,1Road,MF_KM
10,july,2024,Sierra Valley,Pontia beckerii,2,1Road,MF_KM
10,july,2024,Sierra Valley,Lycaeides melissa melissa,3,1Road,MF_KM
10,july,2024,Sierra Valley,Cercyonis sthenele silvestris,1,1Road,MF_KM
10,july,2024,Sierra Valley,Pyrgus communis,1,1Road,MF_KM
10,july,2024,Sierra Valley,Lycaena editha,2,1Road,MF_KM
10,july,2024,Sierra Valley,Coenonympha tullia ampelos,1,1Road,MF_KM
10,july,2024,Sierra Valley,Satyrium saepium,3,1Road,MF_KM
10,july,2024,Sierra Valley,Satyrium sylvinus,1,1Road,MF_KM
10,july,2024,Sierra Valley,Polites sonora,2,1Road,MF_KM
10,july,2024,Sierra Valley,Polites sabuleti ssp.,1,1Road,MF_KM
10,july,2024,Sierra Valley,Limenitis lorquini,1,1Road,MF_KM
10,july,2024,Sierra Valley,Nymphalis antiopa,1,1Road,MF_KM
10,july,2024,Sierra Valley,Cercyonis pegala boopis,2,1Road,MF_KM
10,july,2024,Sierra Valley,Danaus plexippus,1,1Road,MF_KM
15,july,2024,Washington,Epargyreus clarus,1,1Valley,MF
15,july,2024,Washington,Phyciodes mylitta,3,1Valley,MF
15,july,2024,Washington,Limenitis lorquini,3,1Valley,MF
15,july,2024,Washington,Cercyonis sthenele silvestris,1,1Valley,MF
15,july,2024,Washington,Speyeria hydaspe,2,1Valley,MF
15,july,2024,Washington,Adelpha bredowii californica,3,1Valley,MF
15,july,2024,Washington,Speyeria callippe juba,1,1Valley,MF
15,july,2024,Washington,Habrodais grunus,2,1Valley,MF
15,july,2024,Washington,Phyciodes mylitta,1,2Serp,MF
12,july,2024,Donner Pass,Anthocharis stella,3,1Tracks,CD
12,july,2024,Donner Pass,Boloria epithore,1,1Tracks,CD
12,july,2024,Donner Pass,Celastrina ladon echo,2,1Tracks,CD
12,july,2024,Donner Pass,Chlosyne hoffmanni,3,1Tracks,CD
12,july,2024,Donner Pass,Chlosyne palla,3,1Tracks,CD
12,july,2024,Donner Pass,Colias eurytheme,3,1Tracks,CD
12,july,2024,Donner Pass,Danaus plexippus,1,1Tracks,CD
12,july,2024,Donner Pass,Euphilotes enoptes,2,1Tracks,CD
12,july,2024,Donner Pass,Glaucopsyche lygdamus,1,1Tracks,CD
12,july,2024,Donner Pass,Limenitis lorquini,3,1Tracks,CD
12,july,2024,Donner Pass,Lycaeides idas anna,3,1Tracks,CD
12,july,2024,Donner Pass,Lycaena editha,3,1Tracks,CD
12,july,2024,Donner Pass,Lycaena helloides,3,1Tracks,CD
12,july,2024,Donner Pass,Nymphalis antiopa,1,1Tracks,CD
12,july,2024,Donner Pass,Papilio eurymedon,1,1Tracks,CD
12,july,2024,Donner Pass,Papilio rutulus,2,1Tracks,CD
12,july,2024,Donner Pass,Parnassius clodius,3,1Tracks,CD
12,july,2024,Donner Pass,Phyciodes campestris montana,3,1Tracks,CD
12,july,2024,Donner Pass,Phyciodes mylitta,3,1Tracks,CD
12,july,2024,Donner Pass,Pieris rapae,3,1Tracks,CD
12,july,2024,Donner Pass,Plebejus acmon,3,1Tracks,CD
12,july,2024,Donner Pass,Polites sabuleti sabuleti,1,1Tracks,CD
12,july,2024,Donner Pass,Polites sonora,3,1Tracks,CD
12,july,2024,Donner Pass,Satyrium californica,2,1Tracks,CD
12,july,2024,Donner Pass,Speyeria atlantis irene,3,1Tracks,CD
12,july,2024,Donner Pass,Lycaena heteronea,1,1Tracks,CD
12,july,2024,Donner Pass,Phyciodes campestris montana,1,2Meadow,CD
12,july,2024,Donner Pass,Phyciodes mylitta,1,2Meadow,CD
12,july,2024,Donner Pass,Plebejus saepiolus,1,2Meadow,CD
12,july,2024,Donner Pass,Colias eurytheme,1,3Bridge,CD
21,july,2024,Mt Rose,Plebejus icarioides,3,1Forest,MF
21,july,2024,Mt Rose,Speyeria egleis,3,1Forest,MF
21,july,2024,Mt Rose,Polygonia zephyrus,2,1Forest,MF
21,july,2024,Mt Rose,Papilio rutulus,1,1Forest,MF
21,july,2024,Mt Rose,Plebejus shasta,3,1Forest,MF
21,july,2024,Mt Rose,Colias eurytheme,3,1Forest,MF
21,july,2024,Mt Rose,Speyeria mormonia,1,1Forest,MF
21,july,2024,Mt Rose,Nymphalis milberti,1,1Forest,MF
21,july,2024,Mt Rose,Vanessa virginiensis,1,1Forest,MF
21,july,2024,Mt Rose,Plebejus shasta,3,2Meadow,MF
21,july,2024,Mt Rose,Speyeria mormonia,3,2Meadow,MF
21,july,2024,Mt Rose,Colias eurytheme,2,2Meadow,MF
21,july,2024,Mt Rose,Plebejus saepiolus,2,2Meadow,MF
21,july,2024,Mt Rose,Polites sabuleti tecumseh,3,2Meadow,MF
21,july,2024,Mt Rose,Pontia occidentalis,2,2Meadow,MF
21,july,2024,Mt Rose,Agriades podarce,1,2Meadow,MF
21,july,2024,Mt Rose,Plebejus lupini,2,2Meadow,MF
21,july,2024,Mt Rose,Colias eurytheme,1,3Alpine,MF
21,july,2024,Mt Rose,Satyrium fuliginosum semiluna,1,3Alpine,MF
21,july,2024,Mt Rose,Pontia occidentalis,3,3Alpine,MF
21,july,2024,Mt Rose,Pontia protodice,2,3Alpine,MF
21,july,2024,Mt Rose,Thorybes mexicana nevada,1,3Alpine,MF
21,july,2024,Mt Rose,Plebejus shasta,3,3Alpine,MF
21,july,2024,Mt Rose,Speyeria egleis,2,3Alpine,MF
22,july,2024,Lang Crossing,Papilio rutulus,1,1Meadow,CD
22,july,2024,Lang Crossing,Lycaena editha,3,1Meadow,CD
22,july,2024,Lang Crossing,Speyeria hydaspe,3,1Meadow,CD
22,july,2024,Lang Crossing,Junonia coenia,1,1Meadow,CD
22,july,2024,Lang Crossing,Hesperia colorado harpalus,2,1Meadow,CD
22,july,2024,Lang Crossing,Parnassius clodius,3,1Meadow,CD
22,july,2024,Lang Crossing,Danaus plexippus,1,1Meadow,CD
22,july,2024,Lang Crossing,Vanessa virginiensis,1,1Meadow,CD
22,july,2024,Lang Crossing,Cercyonis sthenele silvestris,2,2Forest,CD
22,july,2024,Lang Crossing,Lycaena editha,3,2Forest,CD
22,july,2024,Lang Crossing,Junonia coenia,3,2Forest,CD
22,july,2024,Lang Crossing,Apodemia mormo,1,2Forest,CD
22,july,2024,Lang Crossing,Erynnis persius,2,2Forest,CD
22,july,2024,Lang Crossing,Plebejus acmon,1,2Forest,CD
22,july,2024,Lang Crossing,Habrodais grunus,2,3Chap,CD
23,july,2024,Castle Peak,Parnassius clodius,3,1LowForest,CD
23,july,2024,Castle Peak,Phyciodes mylitta,3,1LowForest,CD
23,july,2024,Castle Peak,Chlosyne hoffmanni,2,1LowForest,CD
23,july,2024,Castle Peak,Lycaena nivalis,2,1LowForest,CD
23,july,2024,Castle Peak,Vanessa cardui,1,1LowForest,CD
23,july,2024,Castle Peak,Colias eurytheme,1,1LowForest,CD
23,july,2024,Castle Peak,Pyrgus communis,2,1LowForest,CD
23,july,2024,Castle Peak,Lycaeides idas anna,3,1LowForest,CD
23,july,2024,Castle Peak,Plebejus icarioides,1,1LowForest,CD
23,july,2024,Castle Peak,Nymphalis californica,3,1LowForest,CD
